hhid,pid,gen,dob_m,dob_y,intrv_m,popgrp,mar
506628,322335,Male,December,1944.0,April,2.0,1.0
506629,629275,Male,November,1952.0,November,4.0,1.0
506629,677550,Female,July,1954.0,November,4.0,1.0
506630,302371,Female,November,1970.0,April,1.0,
506630,735312,Male,August,1995.0,April,1.0,
506631,405611,Female,September,1994.0,June,1.0,
506631,713384,Male,March,2007.0,June,1.0,
506631,759334,Male,July,1998.0,June,1.0,
506631,792178,Female,January,1968.0,June,1.0,
506632,320630,Female,May,1948.0,April,1.0,
506632,719909,Male,July,1975.0,April,1.0,
506634,313128,Male,October,1985.0,November,1.0,3.0
506636,406247,Male,November,1992.0,July,1.0,
506637,309246,Female,October,1976.0,July,1.0,
506637,309252,Male,March,1990.0,July,1.0,
506637,625225,Male,August,2014.0,July,1.0,
506637,720607,Female,February,1996.0,July,1.0,
506637,720608,Female,August,2001.0,July,1.0,
506637,734493,Female,November,1998.0,July,1.0,
506638,302789,Male,April,1982.0,May,1.0,2.0
506639,301639,Male,April,1983.0,May,1.0,
506640,672706,Male,December,2016.0,May,1.0,
506640,705629,Female,July,1998.0,May,1.0,
506640,796210,Male,February,1990.0,May,1.0,2.0
506641,321132,Female,December,1975.0,February,2.0,3.0
506641,410313,Female,May,1997.0,February,2.0,
506641,410314,Female,September,2000.0,February,2.0,
506641,410315,Female,November,2006.0,February,2.0,
506642,322972,Female,February,1988.0,October,2.0,2.0
506642,620893,Male,December,2008.0,October,2.0,
506642,661852,Female,July,2014.0,October,2.0,
506642,798412,Male,September,1987.0,October,2.0,2.0
506643,309619,Female,August,1960.0,April,1.0,
506643,309628,Female,June,1982.0,April,1.0,
506643,581593,Male,January,1988.0,April,1.0,
506643,622054,Female,December,2014.0,April,1.0,
506644,316807,Male,May,1961.0,September,1.0,1.0
506644,316809,Female,June,1956.0,September,1.0,1.0
506644,701533,Male,August,2014.0,September,1.0,
506644,702280,Female,January,2017.0,September,1.0,
506644,705267,Female,July,2015.0,September,1.0,
506644,724705,Female,September,1993.0,September,1.0,
506644,724706,Female,October,1996.0,September,1.0,
506644,735535,Male,December,2011.0,September,1.0,
506644,779737,Male,August,2017.0,September,1.0,
506645,319116,Male,July,1986.0,May,1.0,
506645,319578,Male,December,1960.0,May,1.0,1.0
506645,319579,Female,June,1990.0,May,1.0,
506645,642440,Male,July,2012.0,May,1.0,
506645,728018,Male,October,2012.0,May,1.0,
506645,735741,Female,October,1970.0,May,1.0,1.0
506645,743332,Male,March,1996.0,May,1.0,
506645,762495,Male,December,1984.0,May,1.0,
506645,771874,Female,July,2005.0,May,1.0,
506645,786916,Female,November,1993.0,May,1.0,
506646,316443,Female,June,1984.0,August,1.0,3.0
506648,607181,Male,March,1944.0,October,4.0,1.0
506648,667838,Female,August,1948.0,October,4.0,1.0
506649,303442,Female,July,1987.0,February,1.0,1.0
506649,653941,Female,September,2009.0,February,1.0,
506649,654101,Female,August,2013.0,February,1.0,
506649,701309,Male,December,1980.0,February,1.0,1.0
506650,665274,Male,June,1988.0,October,3.0,2.0
506650,669111,Female,October,1976.0,October,3.0,2.0
506650,693118,Male,July,2001.0,October,3.0,
506651,316018,Female,January,1973.0,June,1.0,
506651,410152,Male,May,1994.0,June,1.0,
506651,759488,Female,April,1952.0,June,1.0,
506651,784225,Male,July,2012.0,June,1.0,
506652,314380,Female,March,1967.0,February,1.0,
506652,408122,Male,November,2006.0,February,1.0,
506654,320992,Female,September,1970.0,August,2.0,1.0
506654,320997,Male,October,1973.0,August,2.0,1.0
506654,411183,Male,September,1999.0,August,2.0,
506654,411188,Female,November,2005.0,August,2.0,
506656,311788,Female,September,1980.0,February,1.0,2.0
506656,311811,Male,August,1975.0,February,1.0,2.0
506656,403533,Male,June,2007.0,February,1.0,
506656,661155,Male,August,2015.0,February,1.0,
506656,664522,Female,September,2013.0,February,1.0,
506657,303373,Male,September,1940.0,March,1.0,1.0
506657,303570,Female,August,1947.0,March,1.0,1.0
506657,702844,Male,May,1998.0,March,1.0,
506657,763842,Male,May,2000.0,March,1.0,
506658,323454,Male,November,1991.0,November,2.0,1.0
506658,709972,Female,December,2015.0,November,2.0,
506658,736753,Female,December,1990.0,November,2.0,1.0
506659,725951,Female,February,1982.0,May,1.0,1.0
506659,725952,Male,August,2007.0,May,1.0,
506659,757049,Male,June,2006.0,May,1.0,
506660,676608,Female,March,1932.0,April,4.0,
506661,301605,Female,June,1986.0,April,1.0,3.0
506661,601365,Male,November,2016.0,April,1.0,
506661,631081,Female,May,2008.0,April,1.0,
506661,731968,Female,June,1983.0,April,1.0,3.0
506661,734319,Female,October,2002.0,April,1.0,
506661,735951,Female,May,2005.0,April,1.0,
506662,303273,Male,September,1975.0,March,1.0,
506662,303279,Male,February,1988.0,March,1.0,
506662,303280,Female,July,1973.0,March,1.0,
506662,305685,Female,January,1990.0,March,1.0,
506662,685179,Male,June,2012.0,March,1.0,
506663,308044,Male,January,1975.0,May,1.0,2.0
506663,491748,Female,December,2005.0,May,1.0,
506663,717971,Female,March,1990.0,May,1.0,2.0
506665,309212,Female,April,1966.0,May,1.0,1.0
506665,311294,Male,August,1964.0,May,1.0,1.0
506665,403453,Male,May,2001.0,May,1.0,
506665,403462,Male,February,2004.0,May,1.0,
506665,403468,Male,March,1998.0,May,1.0,
506665,735236,Female,November,2007.0,May,1.0,
506668,700816,Female,September,1958.0,September,1.0,1.0
506668,750120,Female,September,2011.0,September,1.0,
506668,766312,Male,April,1953.0,September,1.0,1.0
506668,771991,Female,March,1989.0,September,1.0,
506669,308786,Male,July,1976.0,April,1.0,2.0
506669,751284,Female,May,1983.0,April,1.0,2.0
506669,771852,Male,November,1991.0,April,1.0,3.0
506669,793925,Female,December,2007.0,April,1.0,
506670,308753,Female,May,1958.0,May,1.0,
506670,491967,Male,August,1994.0,May,1.0,
506670,491968,Male,June,1994.0,May,1.0,
506671,406984,Male,November,2001.0,July,1.0,
506672,643086,Male,October,1984.0,September,3.0,
506672,676367,Male,July,1953.0,September,3.0,
506673,311140,Female,November,1956.0,March,1.0,1.0
506673,311141,Male,February,1952.0,March,1.0,1.0
506673,404879,Male,June,1997.0,March,1.0,3.0
506673,404880,Male,October,1999.0,March,1.0,3.0
506673,727191,Female,April,2015.0,March,1.0,
506673,728486,Male,August,2009.0,March,1.0,
506673,780667,Female,December,2001.0,March,1.0,3.0
506673,784928,Male,June,2006.0,March,1.0,
506673,796078,Male,October,2010.0,March,1.0,
506675,315126,Female,April,1941.0,July,1.0,
506675,315128,Male,September,1979.0,July,1.0,
506675,315131,Male,August,1989.0,July,1.0,
506675,708504,Male,November,2015.0,July,1.0,
506675,758484,Female,December,1999.0,July,1.0,
506676,324204,Female,March,1940.0,September,2.0,
506676,411704,Male,July,2000.0,September,2.0,
506676,713850,Female,March,1970.0,September,2.0,
506677,306900,Male,October,1992.0,July,2.0,2.0
506677,702524,Male,July,2013.0,July,2.0,
506677,707516,Female,May,1996.0,July,2.0,3.0
506677,712381,Female,July,1972.0,July,2.0,3.0
506677,713084,Female,February,2007.0,July,2.0,
506677,715625,Female,August,1988.0,July,2.0,3.0
506677,736982,Male,September,1956.0,July,2.0,3.0
506677,737608,Female,October,1989.0,July,2.0,2.0
506677,745048,Female,February,2003.0,July,2.0,
506677,746066,Female,October,1963.0,July,2.0,3.0
506677,756594,Female,May,2001.0,July,2.0,3.0
506677,788316,Male,May,2004.0,July,2.0,
506677,788473,Male,June,1997.0,July,2.0,3.0
506677,789641,Female,July,2016.0,July,2.0,
506677,793521,Female,June,1946.0,July,2.0,
506677,799648,Female,August,1996.0,July,2.0,3.0
506678,322824,Female,June,1936.0,May,2.0,
506679,319244,Female,December,1939.0,October,2.0,
506679,730665,Male,October,1962.0,October,2.0,3.0
506680,312928,Female,March,1976.0,April,1.0,1.0
506680,407749,Male,November,2006.0,April,1.0,
506682,604086,Male,June,1961.0,September,1.0,3.0
506683,628864,Female,May,2005.0,July,4.0,
506683,642022,Female,September,1969.0,July,4.0,1.0
506683,652585,Male,July,2009.0,July,4.0,
506683,652767,Male,April,1971.0,July,4.0,1.0
506683,686503,Male,August,2006.0,July,4.0,
506684,302817,Male,September,1973.0,June,1.0,1.0
506684,778667,Female,January,1979.0,June,1.0,1.0
506686,323221,Female,March,1961.0,August,2.0,
506686,412283,Male,July,2004.0,August,2.0,
506686,412306,Male,November,2001.0,August,2.0,
506686,412308,Female,November,2001.0,August,2.0,
506687,402114,Female,April,1996.0,November,1.0,1.0
506687,402116,Male,April,,November,1.0,
506688,315436,Female,July,1954.0,July,1.0,
506688,406171,Female,September,2001.0,July,1.0,
506688,406173,Female,July,2005.0,July,1.0,
506689,634137,Female,April,1960.0,November,3.0,1.0
506689,683822,Male,December,1959.0,November,3.0,1.0
506690,311037,Female,July,1967.0,October,1.0,
506690,401596,Female,October,2006.0,October,1.0,
506690,730766,Male,May,2012.0,October,1.0,
506690,733588,Female,September,1987.0,October,1.0,2.0
506690,734025,Male,November,2003.0,October,1.0,
506691,305462,Female,July,1937.0,February,1.0,
506691,311328,Male,August,1991.0,February,1.0,3.0
506691,731105,Female,June,1962.0,February,1.0,
506691,734490,Female,April,1987.0,February,1.0,3.0
506692,304754,Female,August,1962.0,February,1.0,1.0
506692,311148,Female,May,1990.0,February,1.0,
506692,492419,Male,April,2002.0,February,1.0,
506692,492502,Male,December,2000.0,February,1.0,
506692,581942,Male,February,1956.0,February,1.0,1.0
506693,618360,Female,February,1947.0,December,4.0,1.0
506693,673188,Male,April,1947.0,December,4.0,1.0
506694,405739,Male,February,1994.0,April,1.0,
506694,757258,Female,January,1971.0,April,1.0,
506695,321728,Female,June,1959.0,May,1.0,
506696,316152,Male,February,1965.0,April,1.0,2.0
506696,316157,Female,July,1990.0,April,1.0,3.0
506696,316159,Female,September,1961.0,April,1.0,2.0
506696,683899,Male,May,2011.0,April,1.0,
506696,701451,Female,August,1993.0,April,1.0,3.0
506696,714389,Male,November,2006.0,April,1.0,
506696,723049,Female,September,1994.0,April,1.0,3.0
506696,737747,Female,May,1963.0,April,1.0,3.0
506696,758298,Male,September,2014.0,April,1.0,
506696,771851,Female,May,2016.0,April,1.0,
506698,305817,Female,November,1984.0,March,1.0,1.0
506699,304396,Female,February,1988.0,April,1.0,3.0
506699,630256,Male,March,2011.0,April,1.0,
506703,311874,Male,April,1965.0,May,1.0,1.0
506703,313617,Male,September,1992.0,May,1.0,
506703,313619,Female,December,1968.0,May,1.0,1.0
506703,407016,Male,July,1998.0,May,1.0,
506703,409775,Male,March,2007.0,May,1.0,
506703,409787,Male,June,2002.0,May,1.0,
506703,644038,Male,January,2016.0,May,1.0,
506705,324375,Female,October,1958.0,April,1.0,1.0
506705,591446,Male,May,1949.0,April,1.0,1.0
506705,740346,Female,February,1975.0,April,1.0,1.0
506708,306664,Male,November,1992.0,April,1.0,
506709,314451,Male,December,1948.0,April,1.0,3.0
506709,314452,Female,December,1991.0,April,1.0,
506709,314472,Female,May,1989.0,April,1.0,
506709,695040,Female,May,2016.0,April,1.0,
506710,313137,Female,August,1957.0,March,1.0,
506710,313138,Male,June,1983.0,March,1.0,
506710,317753,Male,January,1993.0,March,1.0,
506710,317754,Male,October,1985.0,March,1.0,
506710,407876,Female,June,1996.0,March,1.0,
506710,407877,Female,November,1995.0,March,1.0,
506710,618152,Female,August,2014.0,March,1.0,
506710,711851,Female,December,1979.0,March,1.0,
506712,405333,Female,December,1995.0,November,2.0,2.0
506712,718895,Male,September,1985.0,November,2.0,2.0
506712,743945,Female,December,1968.0,November,2.0,1.0
506712,775880,Male,January,2006.0,November,2.0,
506713,307545,Female,April,1954.0,March,4.0,1.0
506713,581974,Male,August,1951.0,March,4.0,1.0
506713,709772,Male,August,1976.0,March,4.0,1.0
506713,718088,Female,May,1975.0,March,4.0,1.0
506714,314060,Female,July,1960.0,August,1.0,1.0
506714,707967,Female,February,2016.0,August,1.0,
506714,791383,Female,September,2004.0,August,1.0,
506715,481122,Female,March,2007.0,August,1.0,
506715,700236,Female,January,2017.0,August,1.0,
506715,730058,Female,March,1988.0,August,1.0,
506715,732194,Male,November,1943.0,August,1.0,2.0
506715,733654,Male,June,2010.0,August,1.0,
506715,734206,Female,October,1962.0,August,1.0,2.0
506715,734461,Female,January,2008.0,August,1.0,
506715,734966,Female,February,2001.0,August,1.0,
506715,735910,Male,January,2008.0,August,1.0,
506716,323156,Male,June,1980.0,November,2.0,
506716,323158,Female,September,1950.0,November,2.0,
506716,491159,Male,July,2002.0,November,2.0,
506716,491175,Male,March,1999.0,November,2.0,
506716,620535,Male,March,2010.0,November,2.0,
506716,708413,Female,November,2001.0,November,2.0,
506716,730411,Male,September,1970.0,November,2.0,2.0
506716,735824,Female,January,1973.0,November,2.0,2.0
506716,736593,Male,January,1996.0,November,2.0,
506716,753771,Male,August,1992.0,November,2.0,
506718,317407,Female,January,1944.0,September,1.0,3.0
506718,408041,Male,September,1998.0,September,1.0,3.0
506719,311895,Female,November,1965.0,June,1.0,
506719,402311,Female,April,1995.0,June,1.0,3.0
506719,738996,Male,September,1984.0,June,1.0,
506720,310678,Male,April,1970.0,September,2.0,
506720,322965,Female,March,1939.0,September,2.0,
506720,322969,Female,January,1973.0,September,2.0,1.0
506720,591285,Male,July,1981.0,September,2.0,
506720,736030,Male,December,1977.0,September,2.0,1.0
506721,320462,Female,June,1973.0,April,1.0,
506722,319859,Female,July,1967.0,July,1.0,1.0
506722,319860,Female,February,1991.0,July,1.0,3.0
506722,322218,Male,September,1963.0,July,1.0,1.0
506722,649032,Male,December,2010.0,July,1.0,
506722,751347,Male,August,1996.0,July,1.0,
506725,314446,Female,October,1981.0,April,1.0,3.0
506725,314476,Female,January,1966.0,April,1.0,
506725,409242,Female,November,2004.0,April,1.0,
506725,409251,Male,May,1996.0,April,1.0,3.0
506725,409252,Male,September,2004.0,April,1.0,
506725,677338,Female,March,2011.0,April,1.0,
506726,302491,Male,June,1963.0,March,1.0,1.0
506726,304286,Female,December,1968.0,March,1.0,1.0
506726,401350,Female,October,1996.0,March,1.0,
506726,402728,Female,September,2004.0,March,1.0,
506728,313469,Female,March,1966.0,March,1.0,1.0
506728,407508,Male,September,1994.0,March,1.0,
506728,408010,Male,August,2001.0,March,1.0,
506728,408014,Female,February,1998.0,March,1.0,
506728,408329,Female,May,2008.0,March,1.0,
506728,746206,Female,June,1924.0,March,1.0,
506729,305169,Female,August,1940.0,May,1.0,
506730,601908,Male,July,1985.0,October,4.0,
506730,631556,Female,July,1958.0,October,4.0,1.0
506730,661735,Male,July,1958.0,October,4.0,1.0
506731,309235,Male,July,1977.0,July,1.0,2.0
506731,704324,Female,July,1973.0,July,1.0,2.0
506733,315751,Female,December,1967.0,August,1.0,3.0
506733,406082,Female,April,1996.0,August,1.0,
506733,406088,Female,June,2002.0,August,1.0,
506733,732788,Male,August,1971.0,August,1.0,
506733,788343,Male,March,2000.0,August,1.0,
506734,306060,Male,February,1977.0,February,1.0,2.0
506734,727323,Female,October,2013.0,February,1.0,
506734,780388,Female,January,1973.0,February,1.0,2.0
506735,303051,Female,September,1986.0,April,1.0,
506735,304267,Female,January,1990.0,April,1.0,
506735,306696,Female,May,1965.0,April,1.0,
506735,306698,Female,September,1992.0,April,1.0,
506735,401458,Female,September,2005.0,April,1.0,
506735,402276,Female,September,1994.0,April,1.0,
506735,405547,Male,February,2006.0,April,1.0,
506735,405548,Female,November,1998.0,April,1.0,
506735,405549,Female,September,1996.0,April,1.0,
506735,405550,Female,December,2003.0,April,1.0,
506735,609666,Male,August,2012.0,April,1.0,
506735,660111,Female,May,2015.0,April,1.0,
506735,687871,Female,December,2012.0,April,1.0,
506736,321463,Male,May,1992.0,March,1.0,
506736,321471,Female,July,1990.0,March,1.0,
506737,611718,Female,November,1998.0,October,3.0,
506737,612516,Female,August,1993.0,October,3.0,1.0
506737,614731,Male,January,1988.0,October,3.0,1.0
506737,626542,Female,January,2013.0,October,3.0,
506737,692286,Female,May,1974.0,October,3.0,1.0
506737,696076,Male,May,1969.0,October,3.0,1.0
506738,651553,Male,May,1972.0,July,4.0,1.0
506738,675184,Female,February,1972.0,July,4.0,1.0
506739,582621,Male,October,1974.0,April,1.0,2.0
506739,754889,Male,September,2004.0,April,1.0,
506739,775518,Female,March,1977.0,April,1.0,2.0
506740,306286,Male,September,1958.0,May,1.0,
506740,306287,Male,June,1986.0,May,1.0,
506742,645601,Female,April,1942.0,April,4.0,
506742,667226,Male,August,1967.0,April,4.0,2.0
506742,678487,Female,March,1966.0,April,4.0,2.0
506743,405135,Female,July,1996.0,June,2.0,
506743,405136,Male,August,1999.0,June,2.0,
506743,741317,Female,March,1933.0,June,2.0,
506744,310182,Male,August,1986.0,May,1.0,
506745,312066,Female,September,1976.0,June,1.0,3.0
506745,406953,Female,January,1995.0,June,1.0,
506745,406954,Female,October,1999.0,June,1.0,
506745,633420,Female,July,2017.0,June,1.0,
506746,312994,Female,June,1972.0,September,1.0,1.0
506746,407135,Female,June,2004.0,September,1.0,
506746,407143,Male,July,1999.0,September,1.0,
506746,407144,Female,May,1993.0,September,1.0,
506746,630448,Female,January,2012.0,September,1.0,
506746,763649,Male,March,1967.0,September,1.0,1.0
506747,305173,Female,August,1957.0,May,1.0,
506747,491910,Male,December,1999.0,May,1.0,
506747,492402,Female,September,2004.0,May,1.0,
506747,707221,Female,February,1957.0,May,1.0,
506747,727438,Female,January,2009.0,May,1.0,
506747,793325,Female,November,1982.0,May,1.0,
506748,301316,Female,December,1956.0,April,1.0,1.0
506748,405668,Male,October,1994.0,April,1.0,
506748,581845,Male,November,1952.0,April,1.0,1.0
506749,310158,Female,February,1953.0,May,1.0,
506749,310159,Male,April,1991.0,May,1.0,
506749,401850,Female,April,1993.0,May,1.0,
506749,675389,Female,April,2013.0,May,1.0,
506749,728569,Female,January,2006.0,May,1.0,
506750,318606,Male,March,1990.0,April,1.0,
506753,305512,Male,April,1965.0,April,1.0,1.0
506753,305513,Female,November,1974.0,April,1.0,1.0
506753,492656,Male,December,2002.0,April,1.0,
506753,492677,Female,December,2002.0,April,1.0,
506753,492678,Female,June,2006.0,April,1.0,
506753,620434,Male,March,2010.0,April,1.0,
506754,407165,Male,June,2001.0,April,1.0,
506754,707729,Male,September,,April,,
506754,708385,Male,September,1992.0,April,,
506754,777720,Male,January,1983.0,April,,
